source,target,length_m,highway,osm_way_id
263893136,261183538,68.211,residential,24329357
261183538,263893136,68.211,residential,24329357
261183538,4612834949,49.864,residential,24329357
4612834949,261183538,49.864,residential,24329357
4612834949,4119391210,15.326,residential,24329357
4119391210,4612834949,15.326,residential,24329357
4119391210,261183539,35.127,residential,24329357
261183539,4119391210,35.127,residential,24329357
261183539,4119391207,35.605,residential,24329357
4119391207,261183539,35.605,residential,24329357
4119391207,5493211370,55.795,residential,24329357
5493211370,4119391207,55.795,residential,24329357
5493211370,5493211374,13.027,residential,24329357
5493211374,5493211370,13.027,residential,24329357
5493211374,261183540,1.955,residential,24329357
261183540,5493211374,1.955,residential,24329357
261183540,369880943,35.338,residential,24329357
369880943,261183540,35.338,residential,24329357
369880943,261146937,50.042,residential,24329357
261146937,369880943,50.042,residential,24329357
261146937,2565051773,48.587,residential,24329357
2565051773,261146937,48.587,residential,24329357
2565051773,369880936,15.803,residential,24329357
369880936,2565051773,15.803,residential,24329357
369880936,5493211386,22.855,residential,24329357
5493211386,369880936,22.855,residential,24329357
5493211386,9233026651,10.706,residential,24329357
9233026651,5493211386,10.706,residential,24329357
9233026651,344250479,15.999,residential,24329357
344250479,9233026651,15.999,residential,24329357
344250479,739954008,11.96,residential,24329357
739954008,344250479,11.96,residential,24329357
739954008,2646204055,194.092,residential,24329357
2646204055,739954008,194.092,residential,24329357
2646204055,261202234,8.296,residential,24329357
261202234,2646204055,8.296,residential,24329357
261209728,2763340282,188.265,residential,24329538
2763340282,261209728,188.265,residential,24329538
2763340282,9234166013,3.75,residential,24329538
9234166013,2763340282,3.75,residential,24329538
9234166013,261217797,6.996,residential,24329538
261217797,9234166013,6.996,residential,24329538
308435154,6969680318,11.346,residential,24329815
6969680318,308435154,11.346,residential,24329815
261233580,2156648481,51.342,residential,24330064
2156648481,261313394,49.887,residential,24330064
261313394,2156648492,51.397,residential,24330064
2156648492,263901890,51.286,residential,24330064
263901890,7477867933,58.261,residential,24330064
7477867933,261224578,41.669,residential,24330064
261224578,1733508886,50.753,residential,24330064
1733508886,261187519,51.142,residential,24330064
261187519,1733505428,48.91,residential,24330064
1733505428,261303048,43.368,residential,24330064
261303048,1711830441,16.625,residential,24330064
1711830441,1733505397,42.357,residential,24330064
1733505397,261139234,50.12,residential,24330064
261139234,4174008494,49.698,residential,24330064
4174008494,1733505403,3.21,residential,24330064
1733505403,261199739,49.154,residential,24330064
261199739,1687394917,49.498,residential,24330064
1687394917,261178062,52.564,residential,24330064
263903538,263903541,80.747,secondary,24330187
263903541,263903538,80.747,secondary,24330187
1315160316,9301029009,8.652,residential,24334279
9301029009,1315160316,8.652,residential,24334279
9301029009,1977523869,3.128,residential,24334279
1977523869,9301029009,3.128,residential,24334279
1977523869,1842179784,28.644,residential,24334279
1842179784,1977523869,28.644,residential,24334279
1842179784,1315160344,36.259,residential,24334279
1315160344,1842179784,36.259,residential,24334279
1315160344,9301029005,15.074,residential,24334279
9301029005,1315160344,15.074,residential,24334279
9301029005,261207608,7.848,residential,24334279
261207608,9301029005,7.848,residential,24334279
261207608,9301029007,9.382,residential,24334279
9301029007,261207608,9.382,residential,24334279
9301029007,2401648251,27.299,residential,24334279
2401648251,9301029007,27.299,residential,24334279
2401648251,102691168,64.842,residential,24334279
102691168,2401648251,64.842,residential,24334279
102691168,261214350,99.775,residential,24334279
261214350,102691168,99.775,residential,24334279
261214350,1842179780,44.126,residential,24334279
1842179780,261214350,44.126,residential,24334279
1842179780,262368836,57.208,residential,24334279
262368836,1842179780,57.208,residential,24334279
263984568,3211334783,130.735,primary,24334319
3211334783,263984568,130.735,primary,24334319
254913359,6502331386,14.794,tertiary,24334365
6502331386,254913359,14.794,tertiary,24334365
6502331386,7342408473,69.715,tertiary,24334365
7342408473,6502331386,69.715,tertiary,24334365
7342408473,261182307,8.763,tertiary,24334365
261182307,7342408473,8.763,tertiary,24334365
261182307,7342408474,6.397,tertiary,24334365
7342408474,261182307,6.397,tertiary,24334365
7342408474,5798190741,0.788,tertiary,24334365
5798190741,7342408474,0.788,tertiary,24334365
5798190741,5686356946,4.931,tertiary,24334365
5686356946,5798190741,4.931,tertiary,24334365
5686356946,5686356954,43.903,tertiary,24334365
5686356954,5686356946,43.903,tertiary,24334365
5686356954,7342408470,23.301,tertiary,24334365
7342408470,5686356954,23.301,tertiary,24334365
7342408470,261182308,6.952,tertiary,24334365
261182308,7342408470,6.952,tertiary,24334365
261182308,7342408471,8.341,tertiary,24334365
7342408471,261182308,8.341,tertiary,24334365
7342408471,7342408467,71.669,tertiary,24334365
7342408467,7342408471,71.669,tertiary,24334365
7342408467,261163423,6.808,tertiary,24334365
261163423,7342408467,6.808,tertiary,24334365
261163423,7342408468,7.919,tertiary,24334365
7342408468,261163423,7.919,tertiary,24334365
7342408468,7342408464,71.436,tertiary,24334365
7342408464,7342408468,71.436,tertiary,24334365
7342408464,9044962631,8.078,tertiary,24334365
9044962631,7342408464,8.078,tertiary,24334365
9044962631,7342408465,6.751,tertiary,24334365
7342408465,9044962631,6.751,tertiary,24334365
7342408465,7342408459,71.459,tertiary,24334365
7342408459,7342408465,71.459,tertiary,24334365
7342408459,261182310,5.731,tertiary,24334365
261182310,7342408459,5.731,tertiary,24334365
261182310,7342408460,10.851,tertiary,24334365
7342408460,261182310,10.851,tertiary,24334365
7342408460,5701144597,68.815,tertiary,24334365
5701144597,7342408460,68.815,tertiary,24334365
5701144597,5492767010,4.443,tertiary,24334365
5492767010,5701144597,4.443,tertiary,24334365
5492767010,261149961,4.698,tertiary,24334365
261149961,5492767010,4.698,tertiary,24334365
261149961,7342408453,77.123,tertiary,24334365
7342408453,261149961,77.123,tertiary,24334365
7342408453,261157195,8.441,tertiary,24334365
261157195,7342408453,8.441,tertiary,24334365
261157195,7342408454,10.384,tertiary,24334365
7342408454,261157195,10.384,tertiary,24334365
7342408454,9296631277,68.693,tertiary,24334365
9296631277,7342408454,68.693,tertiary,24334365
9296631277,2263152099,8.541,tertiary,24334365
2263152099,9296631277,8.541,tertiary,24334365
2263152099,9296631281,9.563,tertiary,24334365
9296631281,2263152099,9.563,tertiary,24334365
9296631281,6595631555,89.384,tertiary,24334365
6595631555,9296631281,89.384,tertiary,24334365
6595631555,263984851,8.807,tertiary,24334365
263984851,6595631555,8.807,tertiary,24334365
263984851,6595631557,10.018,tertiary,24334365
6595631557,263984851,10.018,tertiary,24334365
6595631557,261182313,111.153,tertiary,24334365
261182313,6595631557,111.153,tertiary,24334365
261182313,2263152129,78.755,tertiary,24334365
2263152129,261182313,78.755,tertiary,24334365
2263152129,7342408436,3.154,tertiary,24334365
7342408436,2263152129,3.154,tertiary,24334365
7342408436,261182314,5.264,tertiary,24334365
261182314,7342408436,5.264,tertiary,24334365
261182314,7342408437,6.508,tertiary,24334365
7342408437,261182314,6.508,tertiary,24334365
7342408437,2263152121,1.933,tertiary,24334365
2263152121,7342408437,1.933,tertiary,24334365
2263152121,2263152089,87.763,tertiary,24334365
2263152089,2263152121,87.763,tertiary,24334365
2263152089,7342408485,4.354,tertiary,24334365
7342408485,2263152089,4.354,tertiary,24334365
7342408485,261182315,7.264,tertiary,24334365
261182315,7342408485,7.264,tertiary,24334365
261182315,7342408486,9.23,tertiary,24334365
7342408486,261182315,9.23,tertiary,24334365
7342408486,2263152126,1.788,tertiary,24334365
2263152126,7342408486,1.788,tertiary,24334365
2263152126,2263152101,88.218,tertiary,24334365
2263152101,2263152126,88.218,tertiary,24334365
2263152101,5701131258,1.222,tertiary,24334365
5701131258,2263152101,1.222,tertiary,24334365
5701131258,261182316,6.419,tertiary,24334365
261182316,5701131258,6.419,tertiary,24334365
261182316,5701131257,6.942,tertiary,24334365
5701131257,261182316,6.942,tertiary,24334365
5701131257,2263152084,2.71,tertiary,24334365
2263152084,5701131257,2.71,tertiary,24334365
2263152084,6774935058,74.202,tertiary,24334365
6774935058,2263152084,74.202,tertiary,24334365
6774935058,5272569811,32.753,tertiary,24334365
5272569811,6774935058,32.753,tertiary,24334365
5272569811,261182317,47.835,tertiary,24334365
261182317,5272569811,47.835,tertiary,24334365
261182317,6081060378,40.427,tertiary,24334365
6081060378,261182317,40.427,tertiary,24334365
6081060378,6081060381,4.765,tertiary,24334365
6081060381,6081060378,4.765,tertiary,24334365
6081060381,6081060886,4.52,tertiary,24334365
6081060886,6081060381,4.52,tertiary,24334365
6081060886,5446972411,29.454,tertiary,24334365
5446972411,6081060886,29.454,tertiary,24334365
5446972411,2393465805,98.447,tertiary,24334365
2393465805,5446972411,98.447,tertiary,24334365
2393465805,5689509433,32.864,tertiary,24334365
5689509433,2393465805,32.864,tertiary,24334365
5689509433,2565028230,5.054,tertiary,24334365
2565028230,5689509433,5.054,tertiary,24334365
2565028230,264429937,13.805,tertiary,24334365
264429937,2565028230,13.805,tertiary,24334365
264429937,5689509432,8.662,tertiary,24334365
5689509432,264429937,8.662,tertiary,24334365
5689509432,261131779,67.16,tertiary,24334365
261131779,5689509432,67.16,tertiary,24334365
261131779,2721213379,49.49,tertiary,24334365
2721213379,261131779,49.49,tertiary,24334365
2721213379,2263152086,50.112,tertiary,24334365
2263152086,2721213379,50.112,tertiary,24334365
2263152086,7342408488,3.554,tertiary,24334365
7342408488,2263152086,3.554,tertiary,24334365
7342408488,261182318,6.753,tertiary,24334365
261182318,7342408488,6.753,tertiary,24334365
261182318,7342408489,8.408,tertiary,24334365
7342408489,261182318,8.408,tertiary,24334365
7342408489,2263152123,2.099,tertiary,24334365
2263152123,7342408489,2.099,tertiary,24334365
2263152123,261182319,69.926,tertiary,24334365
261182319,2263152123,69.926,tertiary,24334365
261182319,5701143376,10.118,tertiary,24334365
5701143376,261182319,10.118,tertiary,24334365
5701143376,2478194422,49.801,tertiary,24334365
2478194422,5701143376,49.801,tertiary,24334365
2478194422,5701126279,70.437,tertiary,24334365
5701126279,2478194422,70.437,tertiary,24334365
5701126279,261182321,2.832,tertiary,24334365
261182321,5701126279,2.832,tertiary,24334365
261182321,5701126280,4.933,tertiary,24334365
5701126280,261182321,4.933,tertiary,24334365
5701126280,5689467653,62.561,tertiary,24334365
5689467653,5701126280,62.561,tertiary,24334365
5689467653,250756038,7.064,tertiary,24334365
250756038,5689467653,7.064,tertiary,24334365
5441020542,1964073194,33.258,residential,24334366
1964073194,5441020542,33.258,residential,24334366
1964073194,261149964,9.914,residential,24334366
261149964,1964073194,9.914,residential,24334366
261149964,1964073193,9.059,residential,24334366
1964073193,261149964,9.059,residential,24334366
1964073193,1964073191,33.656,residential,24334366
1964073191,1964073193,33.656,residential,24334366
1964073191,4499068774,44.756,residential,24334366
4499068774,1964073191,44.756,residential,24334366
263984970,5828583627,13.567,residential,24334374
5828583627,263984970,13.567,residential,24334374
5828583627,2403728081,9.565,residential,24334374
2403728081,5828583627,9.565,residential,24334374
2403728081,2403728082,9.013,residential,24334374
2403728082,2403728081,9.013,residential,24334374
2403728082,6528651783,6.963,residential,24334374
6528651783,2403728082,6.963,residential,24334374
6528651783,6528651782,7.349,residential,24334374
6528651782,6528651783,7.349,residential,24334374
6528651782,5831748105,23.539,residential,24334374
5831748105,6528651782,23.539,residential,24334374
261226167,2399479605,47.701,residential,24334427
2399479605,261226167,47.701,residential,24334427
2399479605,5493385346,31.362,residential,24334427
5493385346,2399479605,31.362,residential,24334427
5493385346,263985350,18.164,residential,24334427
263985350,5493385346,18.164,residential,24334427
2059104207,2053834240,3.505,secondary,24335201
2053834240,2059104207,3.505,secondary,24335201
2053834240,305903402,47.315,secondary,24335201
305903402,2053834240,47.315,secondary,24335201
305903402,2053727233,49.876,secondary,24335201
