node_id,lon,lat,x_m,y_m
26794543,-87.6505266,41.9545531,446086.491,4644934.947
26794544,-87.6545492,41.9544896,445753.056,4644930.436
26794545,-87.6622248,41.9543786,445116.829,4644922.998
26794546,-87.6642174,41.9543601,444951.671,4644922.222
26794549,-87.6691098,41.9543017,444546.151,4644918.893
26794550,-87.6722244,41.9543067,444288.026,4644921.468
26794555,-87.6737939,41.95429,444157.935,4644920.635
26794556,-87.6742104,41.9542834,444123.411,4644920.174
26794558,-87.6787698,41.9542239,443745.487,4644916.55
26794571,-87.6568539,41.9544561,445562.02,4644928.178
26794572,-87.6789621,41.9614608,443735.916,4645720.182
26794577,-87.6743346,41.9578748,444116.255,4645319.004
26794582,-87.6738757,41.9578822,444154.292,4645319.526
26794583,-87.6723064,41.9579071,444284.366,4645321.269
26794584,-87.6707043,41.9579325,444417.158,4645323.049
26794585,-87.6692018,41.9579563,444541.695,4645324.718
26794589,-87.670773,41.9597405,444413.036,4645523.834
26794590,-87.6723658,41.9597207,444281.023,4645522.67
26794592,-87.6739308,41.9597107,444151.322,4645522.578
26794593,-87.6739644,41.9615255,444150.122,4645724.096
26794594,-87.6724109,41.9615474,444278.877,4645725.516
26794595,-87.6708455,41.9615695,444408.618,4645726.953
26794602,-87.6692933,41.9615914,444537.265,4645728.378
26794603,-87.6760159,41.9614947,443980.092,4645722.015
26794604,-87.6775017,41.9614774,443856.951,4645721.067
26794605,-87.6659493,41.9616385,444814.416,4645731.449
26794608,-87.6639211,41.9616649,444982.512,4645733.076
26794613,-87.6635248,41.96167,445015.356,4645733.388
26794614,-87.6580335,41.9617413,445470.47,4645737.795
26794619,-87.6551479,41.961772,445709.619,4645739.371
26794620,-87.6547481,41.9617749,445742.752,4645739.44
26794623,-87.6455339,41.9620856,446506.572,4645768.143
26794624,-87.6738368,41.9560616,444155.926,4645117.362
26794625,-87.6722502,41.9560871,444287.438,4645119.16
26794626,-87.6706789,41.9561164,444417.685,4645121.393
26794627,-87.6706388,41.9543279,444419.454,4644922.792
26794629,-87.669156,41.9561355,444543.912,4645122.527
26794631,-87.674511,41.9615173,444104.82,4645723.542
26808041,-87.6652762,41.9598192,444868.626,4645529.021
26808042,-87.664497,41.9580264,444931.655,4645329.467
26808044,-87.6595944,41.9510461,445331.981,4644551.314
26808049,-87.6434305,41.9300096,446654.141,4642205.48
26808050,-87.6439007,41.9307043,446615.736,4642282.904
26808051,-87.6445768,41.931849,446560.638,4642410.419
26808054,-87.6478115,41.9364347,446296.307,4642921.583
26808055,-87.6492119,41.9381476,446181.653,4643112.642
26808056,-87.6506707,41.9399528,446062.243,4643313.987
26808637,-87.6741299,41.9514814,444127.635,4644609.019
26808641,-87.6741576,41.9524082,444126.149,4644711.938
26808646,-87.6741837,41.9532828,444124.749,4644809.061
26808648,-87.6726372,41.9543001,444253.808,4644921.003
26808650,-87.6639986,41.9470831,444963.545,4644114.126
26808653,-87.6785498,41.9468686,443757.254,4644099.756
26817933,-87.6391137,41.9256935,447008.47,4641723.594
26817935,-87.6365856,41.9256577,447218.056,4641718.06
26817937,-87.6363854,41.9192403,447229.368,4641005.425
26817972,-87.6584642,41.9252911,445403.69,4641691.056
26817974,-87.6487665,41.9254527,446207.911,4641702.869
26817975,-87.6463363,41.9254864,446409.439,4641705.089
26817976,-87.6404525,41.9255836,446897.373,4641712.22
26817980,-87.6687269,41.9396962,444565.233,4643297.016
26817984,-87.658713,41.9325569,445389.259,4642497.924
27189193,-87.740203,42.0677817,438763.07,4657567.03
27314339,-87.7394059,42.0678842,438829.113,4657577.84
27314341,-87.735335,42.0683712,439166.364,4657629.008
27314342,-87.7336563,42.0686059,439305.466,4657653.874
27314344,-87.7286834,42.0697684,439717.971,4657779.43
27314347,-87.7261453,42.071857,439929.911,4658009.544
27366945,-87.7609169,42.05477,437036.546,4656137.369
27366946,-87.7614009,42.0538873,436995.624,4656039.718
27366947,-87.7620499,42.0513859,436939.446,4655762.464
27366948,-87.7646419,42.0389376,436712.599,4654382.234
27366949,-87.7670109,42.0365535,436514.149,4654119.281
27366965,-87.7562712,42.0596374,437425.744,4656674.391
27366966,-87.7553465,42.0610662,437503.656,4656832.356
27366967,-87.7549173,42.0622005,437540.279,4656957.985
27366978,-87.7575284,42.0631737,437325.2,4657067.951
27366979,-87.7568125,42.0637068,437384.955,4657126.617
27366980,-87.7561091,42.0637242,437443.168,4657128.035
27366981,-87.7555787,42.0634941,437486.826,4657102.098
27366982,-87.7552508,42.0630061,437513.476,4657047.676
27366989,-87.7566065,42.0595335,437397.899,4656663.101
27366990,-87.7591488,42.0569751,437185.025,4656380.903
27366991,-87.7598183,42.0563059,437128.967,4656307.093
27366992,-87.7620928,42.0497416,436934.269,4655579.927
27366993,-87.7622223,42.0464158,436920.262,4655210.756
27366996,-87.7623348,42.0436688,436908.234,4654905.838
27366997,-87.7624371,42.0429434,436899.05,4654825.372
27367000,-87.7532265,42.0139954,437633.053,4651604.511
27367001,-87.7529344,42.0136866,437656.938,4651570.012
27367009,-87.7490611,42.0115749,437975.598,4651332.736
27367011,-87.7485108,42.0112252,438020.825,4651293.51
27367012,-87.7484211,42.0107403,438027.782,4651239.606
27367013,-87.7486664,42.0105162,438007.252,4651214.902
27367014,-87.7493836,42.0105197,437947.868,4651215.81
27367018,-87.7506392,42.0119309,437845.272,4651373.407
27367020,-87.7528488,42.0140146,437664.346,4651606.367
27367043,-87.7569741,42.0588561,437366.818,4656588.157
27367053,-87.7627903,42.0417962,436868.682,4654698.258
27389877,-87.7622437,42.0453858,436917.472,4655096.411
27389882,-87.768058,42.0348578,436425.79,4653931.783
27389884,-87.7689249,42.0275006,436346.693,4653115.554
27389886,-87.7686674,42.0330154,436373.51,4653727.674
27389887,-87.7688047,42.0314407,436360.574,4653552.936
27389888,-87.7657492,42.0213095,436603.436,4652425.797
27389889,-87.7645034,42.0203372,436705.612,4652316.92
27389890,-87.7678792,42.0238625,436429.635,4652710.837
27389891,-87.7669324,42.0224924,436506.655,4652558.012
27389892,-87.7567455,42.0160297,437343.676,4651832.949
27389893,-87.7544189,42.0147362,437535.047,4651687.631
27389894,-87.7626678,42.0192627,436856.522,4652196.262
27389895,-87.7610027,42.01837,436993.5,4652095.918
27440209,-87.6396179,41.8780554,446927.229,4636434.757
27440211,-87.63668,41.8780844,447171.029,4636436.164
27440212,-87.6352101,41.8781024,447293.01,4636437.259
27440213,-87.6337282,41.8781154,447415.983,4636437.793
27440214,-87.6327618,41.8781267,447496.18,4636438.456
27440215,-87.6322422,41.8781333,447539.3,4636438.871
27440217,-87.6307563,41.8781453,447662.604,4636439.296
27440218,-87.6242044,41.8782851,448206.367,4636450.843
27440219,-87.6243962,41.8782813,448190.449,4636450.537
27440220,-87.6260748,41.8782417,448051.134,4636447.155
27440221,-87.6276946,41.8781992,447916.695,4636443.418
27440222,-87.6287514,41.8781829,447828.993,4636442.25
27440223,-87.6293219,41.8781703,447781.645,4636441.198
27440224,-87.635174,41.8768253,447294.956,4636295.444
27440225,-87.6336933,41.8768392,447417.833,4636296.079
27440226,-87.6327174,41.8768452,447498.815,4636296.147
27440227,-87.6307291,41.8768672,447663.818,4636297.376
27440228,-87.6366184,41.8768118,447175.092,4636294.833
27440229,-87.6260548,41.8769622,448051.757,4636305.083
27440233,-87.6243698,41.8770034,448191.608,4636308.639
27440234,-87.6241746,41.8769665,448207.775,4636304.425
27440235,-87.6276651,41.8769191,447918.103,4636301.274
27440236,-87.6287165,41.8768931,447830.84,4636299.026
27440237,-87.6292775,41.8768832,447784.281,4636298.268
27440240,-87.6261184,41.8795286,448048.558,4636590.062
27440241,-87.6236055,41.8764837,448254.608,4636250.477
27440242,-87.6233091,41.8758806,448278.716,4636183.338
27440244,-87.623604,41.8749573,448253.501,4636081.005
27440247,-87.6241823,41.8757659,448206.167,4636171.13
27440248,-87.6243391,41.8756679,448193.076,4636160.344
27440250,-87.6377797,41.8767952,447078.716,4636293.705
27440253,-87.6369331,41.8780776,447150.022,4636435.565
27440254,-87.6368415,41.8768097,447156.578,4636294.737
27440256,-87.6331086,41.8768422,447466.352,4636296.054
27440477,-87.6241384,41.9008202,448230.042,4638952.818
27440479,-87.6240415,41.8992102,448236.779,4638774.005
27440480,-87.6240243,41.898389,448237.543,4638682.818
27440481,-87.6240544,41.8975812,448234.394,4638593.149
27440482,-87.6241504,41.8967408,448225.752,4638499.899
27440483,-87.6241799,41.8957346,448222.492,4638388.201
27440556,-87.6218759,41.9000459,448417.086,4638865.486
27440557,-87.6202371,41.9000769,448553.045,4638867.944
27440558,-87.6192608,41.9000948,448634.041,4638869.346
27440563,-87.6218665,41.8992464,448417.222,4638776.714
27440564,-87.6218531,41.8984208,448417.669,4638685.041
27440565,-87.6218266,41.8976088,448419.214,4638594.871
27440566,-87.6218106,41.8967646,448419.862,4638501.132
27440568,-87.619828,41.9008784,448587.622,4638956.687
27440570,-87.6187337,41.8992943,448677.122,4638780.153
27440571,-87.6181914,41.8984693,448721.445,4638688.231
27440572,-87.6176447,41.8976757,448766.159,4638599.793
27440573,-87.6202196,41.8992723,448553.851,4638778.601
27440574,-87.6202049,41.8984418,448554.404,4638686.383
27440575,-87.6201917,41.897635,448554.851,4638596.798
27440577,-87.6170654,41.8968396,448813.545,4638506.617
27440579,-87.6163908,41.8958573,448868.721,4638397.153
27440580,-87.6158718,41.8950717,448911.147,4638309.62
27440581,-87.6153689,41.8942781,448952.233,4638221.209
27440582,-87.6148753,41.8934964,448992.558,4638134.126
27440583,-87.614528,41.8926635,449020.706,4638041.444
27440585,-87.6268474,41.8966918,448001.991,4638496.09
27440586,-87.6282103,41.8966783,447888.924,4638495.418
27446488,-87.6242967,41.879569,448199.745,4636593.447
27446489,-87.6244458,41.879565,448187.37,4636593.093
27446490,-87.6242444,41.8808376,448205.109,4636734.264
27446491,-87.6244501,41.8808333,448188.038,4636733.911
27446494,-87.6244835,41.8820959,448186.287,4636874.114
27446495,-87.6242436,41.8832411,448207.117,4637001.118
27446496,-87.6245104,41.8832397,448184.979,4637001.124
27446500,-87.62446,41.8868112,448192.046,4637397.627
27446502,-87.6244459,41.8883049,448194.423,4637563.46
27446708,-87.6277274,41.8794629,447915.0,4636583.743
27446709,-87.6277563,41.8807478,447913.645,4636726.419
27446710,-87.626149,41.8807999,448047.049,4636731.23
27446719,-87.6261752,41.8820774,448045.91,4636873.083
27446720,-87.6278139,41.8820313,447909.908,4636868.958
27446756,-87.6262098,41.8832376,448043.979,4637001.918
27446758,-87.6262394,41.8844892,448042.538,4637140.898
27447111,-87.6172347,41.8698606,448777.957,4635511.313
27447113,-87.6173758,41.8693044,448765.804,4635449.643
27447114,-87.6175725,41.8690065,448749.242,4635416.686
27447115,-87.6188054,41.8676884,448645.871,4635271.078
27447116,-87.6192222,41.8672019,448610.892,4635217.313
27447118,-87.6193091,41.8670455,448603.555,4635200.0
27477580,-87.6337573,41.8793838,447414.608,4636578.638
27477586,-87.6337925,41.8806533,447412.728,4636719.608
27477590,-87.6338274,41.8819337,447410.882,4636861.789
27477591,-87.6338646,41.8832202,447408.851,4637004.649
27477592,-87.6338964,41.8844669,447407.235,4637143.086
27477597,-87.6295287,41.8857479,447770.657,4637282.644
27721221,-87.624214,41.8892806,448214.45,4637671.65
27721224,-87.6240399,41.8899493,448229.434,4637745.789
27721250,-87.6241251,41.8925288,448224.449,4638032.236
27728926,-87.6322052,41.8085038,447485.463,4628708.124
27728927,-87.6314063,41.8081937,447551.572,4628673.207
27728929,-87.6317248,41.8000741,447518.49,4627771.916
27728930,-87.6309276,41.8009955,447585.469,4627873.729
27728937,-87.6305718,41.7870278,447603.653,4626322.739
27728938,-87.6314254,41.780433,447527.347,4625591.069
27728940,-87.6305585,41.7804267,447599.383,4625589.841
27728958,-87.6176465,41.7728354,448666.347,4624739.227
27728960,-87.6178289,41.7728336,448651.186,4624739.136
27728964,-87.6296759,41.8125376,447698.844,4629154.438
27728969,-87.6307071,41.8150236,447615.217,4629431.076
27728971,-87.6309209,41.8245383,447605.216,4630487.587
27728972,-87.6300642,41.8238519,447675.802,4630410.857
27728973,-87.6303818,41.8361643,447659.458,4631778.05
27728975,-87.6312058,41.8363753,447591.213,4631801.979
27728978,-87.6315601,41.8443132,447568.276,4632683.513
27728979,-87.6327727,41.8443836,447467.664,4632692.07
27728980,-87.6303864,41.8426477,447664.359,4632497.882
27728981,-87.6106082,41.7675504,449247.149,4624148.282
27728983,-87.6106132,41.7677342,449246.878,4624168.692
27728991,-87.5881629,41.7515788,451100.653,4622362.037
27728993,-87.5781494,41.7444066,451927.819,4621560.104
27728995,-87.5705959,41.7389059,452551.834,4620945.199
27728997,-87.5705306,41.7386699,452557.09,4620918.961
27728998,-87.578405,41.7444025,451906.563,4621559.791
27729000,-87.588409,41.7515786,451080.192,4622362.155
27729275,-87.649521,41.8456632,446078.3,4632844.52
27729276,-87.6483328,41.8457406,446177.007,4632852.368
27729277,-87.6466359,41.8459622,446318.065,4632875.91
27729279,-87.6454889,41.8463054,446413.573,4632913.298
27729283,-87.6439279,41.8468768,446543.638,4632975.765
27729301,-87.628154,41.8470901,447853.305,4632989.749
27729305,-87.6289345,41.8470921,447788.512,4632990.445
27729308,-87.6293449,41.847132,447754.475,4632995.125
27729311,-87.6300261,41.8472419,447698.014,4633007.741
27729442,-87.6428164,41.8471526,446636.14,4633005.695
27729445,-87.6411207,41.8472872,446777.022,4633019.587
27729448,-87.6402882,41.8472937,446846.138,4633019.793
27729595,-87.6118542,41.8474218,449206.713,4633016.807
27729597,-87.6122351,41.8474597,449175.123,4633021.241
27729602,-87.6132516,41.8498973,449092.67,4633292.481
27729644,-87.6103629,41.8433761,449327.322,4632566.746
27729645,-87.610731,41.8434604,449296.829,4632576.323
27729647,-87.6095421,41.8414593,449393.956,4632353.447
27729656,-87.6085241,41.8390568,449476.584,4632086.106
27729659,-87.6088336,41.8390195,449450.858,4632082.147
27729662,-87.6078732,41.8370931,449529.083,4631867.701
27729665,-87.6081688,41.8369525,449504.429,4631852.265
27729669,-87.6077205,41.8350594,449540.164,4631641.817
27729672,-87.6080853,41.8354918,449510.214,4631690.039
27729674,-87.6075994,41.8342483,449549.582,4631551.692
27729676,-87.6078394,41.8340008,449529.459,4631524.354
27729679,-87.6057243,41.8310724,449702.79,4631197.984
27729680,-87.6059375,41.8308593,449684.92,4631174.45
27729682,-87.6028751,41.8281429,449937.096,4630871.069
27729683,-87.6031671,41.8280966,449912.812,4630866.098
27729684,-87.6027483,41.8280373,449947.543,4630859.271
27729690,-87.600449,41.825672,450136.644,4630595.323
27729692,-87.6006351,41.8255862,450121.122,4630585.905
27729695,-87.599163,41.8224627,450240.953,4630238.262
27729715,-87.5981584,41.821212,450323.416,4630098.82
27729716,-87.5983362,41.8209777,450308.469,4630072.909
27729717,-87.5964812,41.8190078,450461.008,4629853.128
27729719,-87.5966648,41.8187819,450445.586,4629828.153
27729721,-87.5942775,41.8161315,450641.822,4629532.516
27729723,-87.5944749,41.8159307,450625.273,4629510.335
27729729,-87.5920878,41.8139756,450822.041,4629291.9
27729731,-87.5921957,41.8137295,450812.89,4629264.638
27729734,-87.5908314,41.8126442,450925.38,4629143.361
27729736,-87.589241,41.8114337,451056.558,4629008.058
27729739,-87.5867636,41.8084512,451260.075,4628675.515
27729740,-87.5875209,41.8086785,451197.342,4628701.181
27729745,-87.5858278,41.807156,451336.828,4628531.184
27729746,-87.5859678,41.8069892,451325.072,4628512.744
27729748,-87.5854568,41.8067632,451367.349,4628487.363
27729749,-87.5854237,41.8064789,451369.884,4628455.78
27729751,-87.5831206,41.8051428,451560.193,4628306.138
27729752,-87.5832457,41.8050474,451549.729,4628295.617
27729754,-87.5822334,41.8043164,451633.271,4628213.887
27729755,-87.5823531,41.8042203,451623.255,4628203.284
27729756,-87.5815872,41.8031365,451686.065,4628082.524
27729758,-87.5817293,41.8031222,451674.25,4628081.016
27729760,-87.5814289,41.8015849,451698.05,4627910.168
27729762,-87.5815978,41.8025659,451684.756,4628019.179
27729775,-87.5813675,41.7997277,451701.757,4627703.936
27729777,-87.5815753,41.8011182,451685.538,4627858.434
27729778,-87.580952,41.7985255,451735.373,4627570.228
27729780,-87.5810538,41.7984398,451726.851,4627560.77
27729781,-87.5800495,41.797436,451809.536,4627448.759
27729782,-87.5801806,41.7973951,451798.613,4627444.292
27729783,-87.579226,41.7964305,451877.2,4627336.662
27729785,-87.5793402,41.796356,451867.656,4627328.454
27729800,-87.5790681,41.7953178,451889.486,4627213.035
27729801,-87.5792887,41.7949984,451870.919,4627177.697
27729803,-87.579469,41.7943969,451855.489,4627111.016
27729807,-87.5801264,41.7930489,451799.86,4626961.722
27729809,-87.5802202,41.7916622,451791.027,4626807.816
27729811,-87.5801051,41.7918274,451800.714,4626826.093
27729812,-87.5796091,41.7906785,451841.066,4626698.258
27729814,-87.5795195,41.790814,451848.612,4626713.251
27729816,-87.5781938,41.7891805,451957.543,4626531.15
27729817,-87.5780883,41.7892823,451966.385,4626542.393
