region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
41,fixed_random_bfs,5185111392,512,31,481,430,2000,1969,2,0.100000000,10019.868000000,9988.684000000,9988.201000000,0.469000000,31.184000000,62368,9.250000000,7.680878384,25.855486913,122.465938151,1.518466331,53.279197811,1.000000000
42,fixed_random_bfs,445353619,512,26,486,509,2000,1969,5,0.250000000,10019.868000000,9997.320000000,9996.042000000,1.264000000,22.548000000,45096,7.450000000,7.680878384,26.835169606,129.962066500,1.469857566,55.342146376,1.000000000
43,history_hotspot_bfs,12514870315,512,37,475,415,2000,1969,235,11.750000000,10019.868000000,9882.268000000,9836.133500000,46.120500000,137.600000000,275200,56.700000000,7.680878384,23.560292154,112.383449149,1.384150066,48.420846771,1.000000000
44,history_hotspot_bfs,314074569,512,42,470,837,2000,1969,113,5.650000000,10019.868000000,9917.637000000,9893.415000000,24.208000000,102.231000000,204462,39.100000000,7.680878384,25.079000972,112.230342199,1.609255444,51.555770090,1.000000000
45,fixed_random_bfs,5284628346,512,26,486,625,2000,1969,1,0.050000000,10019.868000000,10015.486000000,10015.216000000,0.256000000,4.382000000,8764,2.400000000,7.680878384,22.982510769,108.684436599,1.585089120,47.283284277,1.000000000
46,spatial_uniform_bfs,6491943284,512,29,483,678,2000,1969,1,0.050000000,10019.868000000,10018.110500000,10017.845000000,0.251500000,1.757500000,3515,0.900000000,7.680878384,25.153349899,114.339883250,1.329969678,51.825558562,1.000000000
47,history_hotspot_bfs,6924815711,512,58,454,470,2000,1969,141,7.050000000,10019.868000000,9884.110000000,9867.422500000,16.673500000,135.758000000,271516,59.800000000,7.680878384,24.750606396,116.160849202,1.370136781,50.895216987,1.000000000
48,fixed_random_bfs,10892466852,512,32,480,584,2000,1969,36,1.800000000,10019.868000000,9969.887500000,9961.452500000,8.421000000,49.980500000,99961,19.250000000,7.680878384,26.995145650,130.073283752,1.091079989,55.611947217,1.000000000
49,history_hotspot_bfs,3098121126,512,44,468,260,2000,1969,279,13.950000000,10019.868000000,9883.492500000,9844.919000000,38.559500000,136.375500000,272751,60.500000000,7.680878384,25.337238011,116.064126700,1.092948258,52.054991805,1.000000000
50,fixed_random_bfs,1110698247,512,44,468,372,2000,1969,132,6.600000000,10019.868000000,9854.169000000,9833.291500000,20.863500000,165.699000000,331398,66.500000000,7.680878384,24.757135681,115.062136500,0.992567684,50.913080067,1.000000000
51,history_hotspot_bfs,12456064553,512,55,457,416,2000,1969,85,4.250000000,10019.868000000,9855.132500000,9844.244500000,10.874000000,164.735500000,329471,68.100000000,7.680878384,27.606424079,128.760111652,1.099144549,56.903130106,1.000000000
52,fixed_random_bfs,13426945403,512,29,483,704,2000,1969,2,0.100000000,10019.868000000,10011.744000000,10010.977500000,0.752500000,8.124000000,16248,3.350000000,7.680878384,25.092867366,115.176652648,1.099322256,51.677766385,1.000000000
53,spatial_uniform_bfs,1145535936,512,34,478,963,2000,1969,1,0.050000000,10019.868000000,10017.929000000,10017.660500000,0.254500000,1.939000000,3878,1.100000000,7.680878384,27.886776649,131.412246850,1.158284534,57.521818689,1.000000000
54,fixed_random_bfs,11406498895,512,40,472,746,2000,1969,2,0.100000000,10019.868000000,9999.042000000,9998.548500000,0.479500000,20.826000000,41652,7.050000000,7.680878384,23.906709958,110.959835800,1.065935408,49.204233470,1.000000000
55,history_hotspot_bfs,1471128087,512,42,470,843,2000,1969,50,2.500000000,10019.868000000,9956.825000000,9946.452500000,10.358500000,63.043000000,126086,37.700000000,7.680878384,26.159197410,120.144581751,0.979381069,53.875593121,1.000000000
