node_id,seed_score,endpoint_risk,train_proxy_target,validation_proxy_target,test_proxy_target,selected_region_id
26016453,0.05306501,0.00000000,0.09150717,0.10685586,0.09772857,
26016454,0.14592162,0.00430001,0.33830315,0.29752147,0.57945824,
26016455,0.08332568,0.00000000,0.10665663,0.02479559,0.14149196,
26016456,0.12236214,0.00364025,0.35892826,0.20926911,0.35808960,
26016457,0.12351067,0.00276246,0.33902994,0.28713340,0.42806715,
26016458,0.09445360,0.00000000,0.20501420,0.02639743,0.24190491,
26016460,0.07902016,0.00364025,0.08169260,0.05309208,0.00000000,
26016461,0.10644876,0.00557884,0.12388363,0.20232086,0.15571715,
26016462,0.04070937,0.00049514,0.05425572,0.01008559,0.00000000,
26016463,0.06846300,0.00099028,0.08580876,0.03891860,0.13418747,
26016464,0.09087796,0.00717840,0.00330863,0.00995269,0.00000000,
26016465,0.15482371,0.01188640,0.02587735,0.08390582,0.01424438,
26016466,0.09608240,0.00305681,0.01150215,0.00000000,0.00488975,
26016485,0.08509830,0.00000000,0.00000000,0.00000000,0.00000000,
26016486,0.13413131,0.00364025,0.00000000,0.00000000,0.00730403,
26016487,0.07743138,0.00000000,0.00000000,0.00000000,0.00000000,
26016488,0.13733879,0.00364025,0.00000000,0.00000000,0.00000000,
26016489,0.08561930,0.00000000,0.00224034,0.00000000,0.00000000,
26016490,0.08515562,0.00000000,0.01236126,0.00000000,0.00000000,
26016491,0.08323991,0.00000000,0.01236126,0.00759448,0.00000000,
26016492,0.09648363,0.00049514,0.00446460,0.00000000,0.00734993,
26016493,0.09675769,0.00000000,0.00000000,0.11620048,0.00000000,
26016494,0.12944761,0.00412134,0.02980979,0.00000000,0.05138445,
26016495,0.09071913,0.00000000,0.00446903,0.01009558,0.00735721,
26016496,0.15356223,0.00950022,0.02949508,0.00000000,0.00959781,
26016521,0.06252430,0.00000000,0.00000000,0.00000000,0.00000000,
26016523,0.06790283,0.00000000,0.00000000,0.00000000,0.00000000,
26016524,0.04054879,0.00000000,0.00000000,0.00000000,0.00000000,
26016525,0.04296048,0.00000000,0.01181533,0.00000000,0.00000000,
26016526,0.04187779,0.00000000,0.00000000,0.00000000,0.00000000,
26016527,0.04476347,0.00000000,0.00224034,0.00000000,0.00000000,
26016528,0.04747469,0.00000000,0.00000000,0.00000000,0.00000000,
26016750,0.15551768,0.00312148,0.06230261,0.07981922,0.06820463,
26016751,0.19407307,0.01774028,0.06520193,0.11778390,0.00000000,
26016893,0.19126594,0.05223494,0.19666566,0.18664208,0.31210703,
26016895,0.19675314,0.01313355,0.26637897,0.32203275,0.36187309,
26016908,0.08098100,0.00430001,0.11125753,0.07260775,0.20065415,
26016909,0.05127016,0.00364025,0.04914279,0.08320981,0.10843668,
26016962,0.04983854,0.00000000,0.00000000,0.00000000,0.00000000,
26016963,0.04026999,0.00000000,0.00000000,0.00000000,0.00000000,
26016964,0.04826443,0.00000000,0.00000000,0.00000000,0.00000000,
26016965,0.04735052,0.00000000,0.00000000,0.00000000,0.00000000,
26016966,0.04611891,0.00000000,0.00000000,0.00000000,0.00000000,
26016967,0.04696555,0.00000000,0.00000000,0.00000000,0.00000000,
26016968,0.04586177,0.00000000,0.00000000,0.00000000,0.00000000,
26016969,0.04709131,0.00000000,0.00000000,0.00000000,0.00000000,
26016970,0.04345672,0.00000000,0.00000000,0.00000000,0.00000000,
26016971,0.04755556,0.00000000,0.00000000,0.00000000,0.00000000,
26016972,0.04563038,0.00000000,0.00000000,0.00000000,0.00000000,
26016973,0.05207150,0.00000000,0.00000000,0.00000000,0.00000000,
26016974,0.03503562,0.00000000,0.00000000,0.00000000,0.00000000,
26016975,0.04142093,0.00000000,0.00000000,0.00000000,0.00000000,
26016976,0.03908116,0.00000000,0.00000000,0.00000000,0.00000000,
26016977,0.03752165,0.00000000,0.00000000,0.00000000,0.00000000,
26016978,0.03544458,0.00000000,0.00000000,0.00000000,0.00000000,
26016979,0.03672706,0.00000000,0.00000000,0.00000000,0.00000000,
26016980,0.03770759,0.00000000,0.00000000,0.00000000,0.00000000,
26016981,0.04362344,0.00065976,0.00000000,0.00000000,0.00000000,
26016982,0.03745357,0.00000000,0.00000000,0.00000000,0.00000000,
26016984,0.03043479,0.00000000,0.00000000,0.00000000,0.00000000,
26016985,0.04607805,0.00347948,0.00000000,0.00000000,0.00000000,
26016986,0.02815297,0.00000000,0.00000000,0.00000000,0.00000000,
26016987,0.02912171,0.00033031,0.00000000,0.00000000,0.00000000,
26016990,0.02662341,0.00000000,0.00000000,0.00000000,0.00000000,
26016991,0.02551638,0.00000000,0.00000000,0.00000000,0.00000000,
26016992,0.02573683,0.00000000,0.00000000,0.00000000,0.00000000,
26016993,0.02620142,0.00000000,0.00000000,0.00000000,0.00000000,
26016994,0.02648666,0.00000000,0.00000000,0.00000000,0.00000000,
26016995,0.02150158,0.00000000,0.00000000,0.00000000,0.00000000,
26016996,0.02265894,0.00000000,0.00000000,0.00000000,0.00000000,
26016998,0.00369892,0.00000000,0.00000000,0.00000000,0.00000000,
26016999,0.01044444,0.00000000,0.00000000,0.00000000,0.00000000,
26057762,0.03652819,0.00838766,0.02864332,0.01722137,0.00000000,
26057764,0.02109756,0.00065976,0.01560171,0.06229134,0.00000000,
26057767,0.01699024,0.00000000,0.01670381,0.01751026,0.00000000,
26057769,0.01817624,0.00164746,0.00721490,0.00756953,0.00000000,
26057772,0.01835707,0.00099028,0.21203014,0.05337291,0.00000000,
26057774,0.02353617,0.00049514,0.00943223,0.00758696,0.00000000,
26057776,0.02366808,0.00364025,0.00443672,0.01002261,0.00000000,
26057801,0.03936910,0.00000000,0.05133099,0.00000000,0.00000000,
26057803,0.01948976,0.00000000,0.00000000,0.00000000,0.00000000,
26057804,0.02013090,0.00049514,0.00000000,0.00000000,0.00000000,
26057805,0.05479569,0.00142513,0.04769381,0.00000000,0.00000000,
26057813,0.08132888,0.00319316,0.06930536,0.00000000,0.00000000,
26057846,0.09548330,0.00454078,0.00387772,0.00000000,0.00000000,
26057847,0.07485591,0.00869675,0.00329876,0.00000000,0.00000000,
26057848,0.04329358,0.00364025,0.00166920,0.00000000,0.00000000,
26057849,0.03008828,0.00000000,0.00000000,0.00000000,0.00000000,
26057850,0.08981582,0.00364025,0.01658308,0.00753958,0.00970949,
26057852,0.09989931,0.00347948,0.06386112,0.05310903,0.10930432,
26057853,0.06215770,0.00000000,0.04125052,0.03640221,0.00000000,
26057854,0.01879400,0.00000000,0.00000000,0.00000000,0.00000000,
26057855,0.04358523,0.00838766,0.04736978,0.05259630,0.00000000,
26057856,0.02831245,0.00000000,0.01993208,0.16939802,0.12366005,
26057857,0.02594457,0.00000000,0.07996401,0.06675093,0.01932950,
26057858,0.03838955,0.00033031,0.01561198,0.06452534,0.00491639,
26058104,0.01755496,0.00000000,0.00000000,0.00000000,0.00000000,
26058110,0.01774089,0.00000000,0.00000000,0.00000000,0.00000000,
26058112,0.01687315,0.00000000,0.00000000,0.00000000,0.00000000,
26058125,0.01020367,0.00000000,0.00000000,0.00000000,0.00000000,
26121319,0.00710000,0.00000000,0.00000000,0.00000000,0.00000000,
26121320,0.00583350,0.00000000,0.00000000,0.00000000,0.00000000,
26121321,0.00496998,0.00000000,0.00000000,0.00000000,0.00000000,
26121322,0.00537680,0.00000000,0.00000000,0.00000000,0.00000000,
26121323,0.00712329,0.00000000,0.00000000,0.00000000,0.00000000,
26121324,0.00896442,0.00000000,0.00000000,0.00000000,0.00000000,
26121325,0.00694475,0.00000000,0.00000000,0.00000000,0.00000000,
26121327,0.00334002,0.00000000,0.00000000,0.00000000,0.00000000,
26121328,0.00274078,0.00000000,0.00000000,0.00000000,0.00000000,
26121329,0.00263521,0.00000000,0.00000000,0.00000000,0.00000000,
26121330,0.00306892,0.00000000,0.00000000,0.00000000,0.00000000,
26121331,0.00339004,0.00000000,0.00000000,0.00000000,0.00000000,
26121332,0.00383868,0.00000000,0.00000000,0.00000000,0.00000000,
26121333,0.00650395,0.00000000,0.00000000,0.00000000,0.00000000,
26121335,0.01007825,0.00000000,0.00000000,0.00000000,0.00000000,
26121336,0.00807653,0.00000000,0.00000000,0.00000000,0.00000000,
26121337,0.00998873,0.00000000,0.00000000,0.00000000,0.00000000,
26121338,0.01029229,0.00000000,0.00000000,0.00000000,0.00000000,
26121339,0.00837066,0.00000000,0.00000000,0.00000000,0.00000000,
26121340,0.00690840,0.00000000,0.00000000,0.00000000,0.00000000,
26121343,0.00717605,0.00000000,0.00000000,0.00000000,0.00000000,
26122652,0.14061928,0.00879961,0.02730049,0.00000000,0.00000000,
26122653,0.16494690,0.01907950,0.02675983,0.00650905,0.00000000,
26122654,0.03287893,0.00049514,0.00000000,0.00000000,0.00000000,
26122655,0.05045421,0.00364025,0.00000000,0.00000000,0.00000000,
26122656,0.03642152,0.00065976,0.00167914,0.00000000,0.00000000,
26122657,0.03792736,0.00000000,0.02848210,0.00000000,0.00000000,
26122658,0.04549186,0.00000000,0.00224034,0.00000000,0.00000000,
26122659,0.05711762,0.00000000,0.00000000,0.00000000,0.00000000,
26122665,0.20609273,0.01920580,0.00161916,0.00000000,0.00000000,
26122667,0.06773826,0.00000000,0.01453804,0.00000000,0.00000000,
26122668,0.08426218,0.00065976,0.04204420,0.00000000,0.00000000,
26122669,0.10023700,0.00838766,0.03161408,0.00000000,0.00000000,
26122670,0.09566852,0.00065976,0.00390778,0.00758447,0.00000000,
26122672,0.10049465,0.00926145,0.04066722,0.00498594,0.01118037,
26122673,0.10234709,0.00276246,0.03978224,0.01169012,0.04546288,
26122674,0.09351571,0.00044022,0.01812565,0.01504006,0.12111530,
26122675,0.07733017,0.00000000,0.03005550,0.12196293,0.11999737,
26122676,0.08678611,0.00000000,0.01236126,0.06237353,0.05828796,
26122677,0.08658171,0.00033031,0.05810146,0.11612377,0.11622444,
26122678,0.07524271,0.00000000,0.00557903,0.01009558,0.00978018,
26122679,0.13199966,0.00088044,0.00372087,0.00000000,0.00653481,
26122680,0.09555808,0.00066062,0.00112015,0.00000000,0.00491315,
26122681,0.06685589,0.00000000,0.00000000,0.00000000,0.00000000,
26122682,0.05783647,0.00098834,0.00167804,0.00000000,0.00976088,
26122684,0.11844780,0.00181207,0.02744751,0.00000000,0.00974486,
26122687,0.15305409,0.01218848,0.05108092,0.00000000,0.10989217,
26122693,0.11477380,0.00527092,0.01217232,0.00000000,0.00647803,
26122697,0.06999299,0.00145531,0.00371660,0.00000000,0.00490536,
26122698,0.03961592,0.00033031,0.00000000,0.00000000,0.00000000,
26122699,0.04268717,0.00024781,0.00335447,0.00000000,0.00000000,
26122700,0.07145943,0.00082545,0.00111979,0.00506993,0.00000000,
26122702,0.02498860,0.00000000,0.00000000,0.00000000,0.00000000,
26122703,0.03881835,0.00000000,0.00000000,0.00000000,0.00000000,
26122704,0.04912629,0.00000000,0.00391294,0.00000000,0.00978018,
26122705,0.04238476,0.00000000,0.04159039,0.00000000,0.11257101,
26122706,0.05183101,0.00000000,0.03760842,0.00000000,0.00000000,
26122707,0.11335889,0.00033031,0.02541869,0.00000000,0.00000000,
26122712,0.11379927,0.00088044,0.06456756,0.10994583,0.00000000,
26122713,0.13213621,0.00879961,0.11905232,0.04034882,0.10733711,
26122714,0.09340271,0.00000000,0.08094652,0.00675743,0.00000000,
26122715,0.11108523,0.00364025,0.07212903,0.10608353,0.10276999,
26122716,0.08780352,0.00000000,0.06263766,0.05347862,0.00000000,
26122717,0.12700354,0.00430001,0.02399261,0.05965447,0.01445867,
26122718,0.11467521,0.00478109,0.01921202,0.00752254,0.00728752,
26122719,0.14266832,0.01234884,0.03519337,0.04999032,0.04842867,
26122720,0.09451167,0.00287869,0.02634088,0.04082390,0.03954855,
26122721,0.08204956,0.00077053,0.00667589,0.00674704,0.01614648,
26122722,0.05199133,0.00000000,0.03057869,0.00000000,0.06042508,
26122723,0.07336818,0.00000000,0.00391294,0.01009558,0.01458301,
26122724,0.08585492,0.00077053,0.01781501,0.11602170,0.03521073,
26122725,0.16377707,0.01264533,0.00000000,0.00000000,0.00000000,
26122727,0.03169907,0.00065976,0.00000000,0.00000000,0.00000000,
26122728,0.03279937,0.00049514,0.04001924,0.01008559,0.00000000,
26122729,0.03117430,0.00000000,0.00168135,0.00000000,0.00000000,
26122730,0.03073137,0.00000000,0.00224034,0.00000000,0.00000000,
26122731,0.02933852,0.00000000,0.00000000,0.00000000,0.00000000,
26122732,0.07194167,0.00065976,0.01234497,0.00000000,0.00000000,
26122734,0.06867256,0.00838766,0.00165361,0.00000000,0.00000000,
26122738,0.05643172,0.00000000,0.00000000,0.00000000,0.00000000,
26122739,0.04529185,0.00000000,0.00000000,0.00000000,0.00000000,
26122740,0.05608163,0.00000000,0.00000000,0.11620048,0.00000000,
26122741,0.04597768,0.00000000,0.00000000,0.00000000,0.00000000,
26122742,0.04180149,0.00000000,0.00000000,0.03640221,0.00000000,
26122743,0.05116205,0.00000000,0.00000000,0.01009558,0.00000000,
26122744,0.04471642,0.00000000,0.00000000,0.00000000,0.00000000,
26122745,0.03438492,0.00000000,0.00000000,0.00000000,0.00000000,
26122746,0.03363235,0.00000000,0.00000000,0.00000000,0.00000000,
26122747,0.04320044,0.00000000,0.00000000,0.00000000,0.00000000,
26122748,0.04659020,0.00000000,0.00000000,0.00000000,0.00000000,
26122750,0.02203554,0.00000000,0.00000000,0.00000000,0.00000000,
26122751,0.02607884,0.00000000,0.00000000,0.00000000,0.00000000,
26122752,0.03094555,0.00000000,0.00000000,0.00000000,0.00000000,
26122753,0.03755664,0.00000000,0.00000000,0.00000000,0.00000000,
26122756,0.03899713,0.00000000,0.00000000,0.01009558,0.00000000,
26122757,0.02442912,0.00000000,0.00000000,0.11620048,0.00000000,
26122758,0.02072929,0.00000000,0.00000000,0.00000000,0.00000000,
26122759,0.02002448,0.00000000,0.00000000,0.00000000,0.00000000,
26122760,0.01956651,0.00000000,0.00000000,0.00000000,0.00000000,
26122761,0.03041870,0.00000000,0.00000000,0.00000000,0.00000000,
26122762,0.01374485,0.00000000,0.00000000,0.00000000,0.00000000,
26122763,0.01678315,0.00000000,0.00000000,0.00000000,0.00000000,
26122764,0.01770630,0.00000000,0.00000000,0.00000000,0.00000000,
26122766,0.01570269,0.00000000,0.00000000,0.00000000,0.00000000,
26122769,0.01557170,0.00000000,0.00000000,0.00000000,0.00000000,
26122771,0.01391202,0.00000000,0.00000000,0.00000000,0.00000000,
26122772,0.01300143,0.00000000,0.00000000,0.00000000,0.00000000,
26122773,0.01212551,0.00000000,0.00000000,0.00000000,0.00000000,
26122774,0.01726690,0.00000000,0.00000000,0.00000000,0.00000000,
26122775,0.01089229,0.00000000,0.00000000,0.00000000,0.00000000,
26122777,0.01283223,0.00000000,0.00000000,0.00000000,0.00000000,
26122779,0.01098855,0.00000000,0.00000000,0.00000000,0.00000000,
26122780,0.01149949,0.00000000,0.00000000,0.00000000,0.00000000,
26122781,0.09522881,0.00033031,0.00974020,0.00000000,0.00000000,
26122782,0.07404628,0.00000000,0.00000000,0.00000000,0.00735721,
26122783,0.06139506,0.00000000,0.00224034,0.00000000,0.05180800,
26122784,0.09754904,0.00243847,0.03250653,0.02307504,0.00000000,
26122785,0.09268238,0.00044022,0.08493291,0.09201238,0.01457018,
26122786,0.07811481,0.00000000,0.30230528,0.32700375,0.10542981,
26122787,0.05887723,0.00000000,0.05803088,0.04362372,0.06886245,
26122788,0.07084542,0.00000000,0.00335613,0.00000000,0.00735721,
26122789,0.08226030,0.00000000,0.02649253,0.00759448,0.00000000,
26122790,0.10061816,0.00364025,0.00222415,0.00000000,0.00000000,
26122791,0.03273645,0.00000000,0.00000000,0.01009558,0.00000000,
26122792,0.04091673,0.00000000,0.00000000,0.00000000,0.00000000,
26122793,0.04172531,0.00000000,0.00000000,0.00000000,0.00000000,
26122794,0.03062992,0.00049514,0.00000000,0.00000000,0.00000000,
26122795,0.03089420,0.00049514,0.00000000,0.11608553,0.00000000,
26122796,0.08146036,0.00728051,0.00000000,0.00000000,0.00000000,
26122797,0.03819303,0.00000000,0.00000000,0.00000000,0.00000000,
26122798,0.04804496,0.00000000,0.00000000,0.00000000,0.00000000,
26122799,0.04316352,0.00000000,0.00000000,0.00000000,0.00000000,
26122800,0.04412619,0.00000000,0.00000000,0.00000000,0.00000000,
26122801,0.01949092,0.00000000,0.00000000,0.00000000,0.00000000,
26122802,0.04767388,0.00000000,0.00000000,0.00000000,0.00000000,
26122803,0.05921514,0.00000000,0.00000000,0.00000000,0.00000000,
26122807,0.05238821,0.00000000,0.00000000,0.00000000,0.00000000,
26122808,0.05336573,0.00000000,0.00000000,0.00000000,0.00000000,
26122809,0.03831615,0.00000000,0.00000000,0.00000000,0.00000000,
26122810,0.02953157,0.00000000,0.01236126,0.00000000,0.00000000,
26122811,0.03175750,0.00065976,0.00167914,0.00000000,0.00000000,
26122812,0.06197844,0.00364025,0.00000000,0.00000000,0.00000000,
26122813,0.05063841,0.00049514,0.00000000,0.00000000,0.00000000,
26122814,0.02059381,0.00000000,0.00000000,0.00000000,0.00000000,
26122816,0.02725170,0.00000000,0.00000000,0.00000000,0.00000000,
26122817,0.03119383,0.00000000,0.00000000,0.00000000,0.00000000,
26122820,0.03938424,0.00000000,0.00000000,0.00000000,0.00000000,
26122821,0.03045132,0.00000000,0.00000000,0.00000000,0.00000000,
26122822,0.02072071,0.00000000,0.00000000,0.00000000,0.00000000,
26122823,0.02006275,0.00000000,0.00000000,0.00000000,0.00000000,
26122824,0.01944519,0.00000000,0.00000000,0.00000000,0.00000000,
26122825,0.03015893,0.00000000,0.00000000,0.00000000,0.00000000,
26122826,0.01887649,0.00000000,0.00000000,0.00000000,0.00000000,
26122827,0.01699989,0.00000000,0.00000000,0.00000000,0.00000000,
26122828,0.01301464,0.00000000,0.00000000,0.00000000,0.00000000,
26122830,0.01834107,0.00000000,0.00000000,0.00000000,0.00000000,
26122831,0.01451614,0.00000000,0.00000000,0.00000000,0.00000000,
26122833,0.01721768,0.00000000,0.00000000,0.00000000,0.00000000,
26122836,0.01236793,0.00000000,0.00000000,0.00000000,0.00000000,
26122837,0.01370914,0.00000000,0.00000000,0.00000000,0.00000000,
26122838,0.01611867,0.00000000,0.00000000,0.00000000,0.00000000,
26122839,0.01293920,0.00000000,0.00000000,0.00000000,0.00000000,
26122840,0.01407682,0.00000000,0.00000000,0.00000000,0.00000000,
26122841,0.01668642,0.00000000,0.00000000,0.00000000,0.00000000,
26122842,0.01452828,0.00000000,0.00000000,0.00000000,0.00000000,
26122843,0.01124157,0.00000000,0.00000000,0.00000000,0.00000000,
26122844,0.00876236,0.00000000,0.00000000,0.00000000,0.00000000,
26122848,0.25458503,0.01997630,0.05496227,0.00970773,0.05912714,
26122982,0.00743453,0.00000000,0.00000000,0.00000000,0.00000000,
26122983,0.00792381,0.00000000,0.00000000,0.00000000,0.00000000,
26122984,0.00970207,0.00000000,0.00000000,0.00000000,0.00000000,
26122985,0.00763376,0.00000000,0.00000000,0.00000000,0.00000000,
26122988,0.01072290,0.00000000,0.00000000,0.00000000,0.00000000,
26122989,0.01928827,0.00838766,0.00000000,0.00000000,0.00000000,
26122990,0.00919175,0.00000000,0.00000000,0.00000000,0.00000000,
26122991,0.01462115,0.00065976,0.00000000,0.00000000,0.00000000,
26122992,0.00795015,0.00000000,0.00000000,0.00000000,0.00000000,
26122993,0.01093367,0.00000000,0.00000000,0.00000000,0.00000000,
26122994,0.00077497,0.00000000,0.00000000,0.00000000,0.00000000,
26122995,0.00700906,0.00000000,0.00000000,0.00000000,0.00000000,
36730962,0.03788406,0.00000000,0.00000000,0.00000000,0.00000000,
36730965,0.06423908,0.00065976,0.04034644,0.00000000,0.00000000,
60795247,0.04381340,0.01643556,0.03530341,0.07993221,0.00000000,
60795248,0.13572775,0.03851968,0.03935080,0.06997927,0.06264245,
62890972,0.00802814,0.00000000,0.01881848,0.00387477,0.00000000,
62890973,0.02001036,0.00000000,0.00491337,0.00809590,0.00000000,
62890974,0.02105999,0.00000000,0.00491337,0.01076002,0.00000000,
62890975,0.02081589,0.00000000,0.02465864,0.07304158,0.00000000,
62890976,0.01884649,0.00000000,0.00594840,0.01340726,0.00000000,
62890977,0.02042949,0.00000000,0.01047791,0.00675743,0.00000000,
62890978,0.04697490,0.00000000,0.01181533,0.00000000,0.00000000,
62890979,0.00344272,0.00000000,0.00363463,0.00000000,0.00369533,
62890980,0.00755299,0.00000000,0.00307746,0.00000000,0.00000000,
62890981,0.02896946,0.00000000,0.01236126,0.00000000,0.00000000,
62890982,0.05562858,0.00000000,0.02848210,0.00000000,0.00000000,
62890984,0.00661952,0.00000000,0.00196094,0.00381450,0.00000000,
62890985,0.01110028,0.00000000,0.00149486,0.03536028,0.00328640,
62890986,0.01250445,0.00000000,0.00000000,0.00000000,0.11257101,
62890987,0.03299366,0.00000000,0.00000000,0.00000000,0.00000000,
62890988,0.02225721,0.00000000,0.00000000,0.00000000,0.00000000,
62890990,0.01412543,0.00000000,0.00889191,0.01009558,0.01932950,
62890991,0.02695454,0.00000000,0.10407076,0.11620048,0.20054141,
62892598,0.00498599,0.00033031,0.01062308,0.00633410,0.00000000,
62892600,0.04290744,0.00000000,0.12640876,0.11361365,0.00000000,
62894658,0.00800157,0.00065976,0.01107174,0.00000000,0.00000000,
62894659,0.04924698,0.00000000,0.13670886,0.01009558,0.00735721,
62894660,0.07408907,0.00000000,0.09284052,0.05009356,0.00978018,
